bedrooms,bathrooms,toilets,parking_space,title,town,state,price
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
2.0,2.0,3.0,4.0,Block of Flats,Lekki,Lagos,35000000.0
3.0,2.0,2.0,1.0,Semi Detached Bungalow,Alimosho,Lagos,10000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
4.0,6.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,270000000.0
3.0,1.0,1.0,1.0,Block of Flats,Ikorodu,Lagos,42000000.0
4.0,3.0,3.0,5.0,Detached Bungalow,Ijede,Lagos,15000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,55000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Life Camp,Abuja,139999000.0
3.0,4.0,4.0,2.0,Terraced Duplexes,Lugbe District,Abuja,15000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,4.0,5.0,1.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,5.0,5.0,2.0,Terraced Duplexes,Victoria Island (VI),Lagos,150000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Life Camp,Abuja,55000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,40000000.0
4.0,5.0,5.0,4.0,Block of Flats,Alimosho,Anambara,45000000.0
4.0,5.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,88000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,450000000.0
5.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,48000000.0
3.0,5.0,5.0,4.0,Block of Flats,Lekki,Anambara,850000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,5.0,5.0,4.0,Block of Flats,Owerri Municipal,Imo,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ajah,Lagos,22000000.0
5.0,5.0,5.0,3.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,100000000.0
3.0,3.0,4.0,8.0,Detached Bungalow,Ajah,Lagos,35000000.0
5.0,5.0,7.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,410000000.0
5.0,5.0,4.0,4.0,Detached Duplex,Ikeja,Lagos,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,8.0,Detached Duplex,Ajah,Lagos,90000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Ajah,Lagos,25000000.0
6.0,7.0,7.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,110000000.0
1.0,5.0,5.0,4.0,Block of Flats,Garki,Abuja,150000000.0
1.0,1.0,5.0,4.0,Detached Duplex,Lekki,Lagos,750000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,150000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Life Camp,Abuja,65000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,250000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,52000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,370000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,2.0,Terraced Duplexes,Jahi,Abuja,60000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ifo,Ogun,27000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Maitama District,Abuja,850000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Osogbo,Osun,38800000.0
4.0,2.0,2.0,4.0,Block of Flats,Ibadan,Oyo,15000000.0
4.0,6.0,6.0,6.0,Detached Duplex,Lekki,Anambara,90000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,250000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,8.0,Semi Detached Duplex,Ikoyi,Lagos,400000000.0
2.0,2.0,3.0,1.0,Block of Flats,Ajah,Lagos,20000000.0
3.0,4.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,19800000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0
1.0,1.0,1.0,1.0,Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,4.0,5.0,Terraced Duplexes,Jahi,Abuja,55000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
9.0,9.0,1.0,2.0,Detached Duplex,Maitama District,Abuja,1500000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Utako,Abuja,250000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,260000000.0
3.0,3.0,4.0,3.0,Block of Flats,Ikeja,Lagos,50000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,58000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,123000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,58000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,480000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,180000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ibadan,Oyo,180000000.0
5.0,5.0,6.0,4.0,Terraced Duplexes,Gaduwa,Abuja,47000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Galadimawa,Abuja,37000000.0
4.0,4.0,5.0,2.0,Terraced Bungalow,Lekki,Anambara,47000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0
5.0,6.0,6.0,3.0,Semi Detached Duplex,Kaura,Abuja,60000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Enugu,Enugu,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,125000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lokogoma District,Abuja,75000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,245000000.0
4.0,4.0,5.0,4.0,Detached Bungalow,Oredo,Edo,35000000.0
3.0,1.0,1.0,1.0,Semi Detached Duplex,Enugu,Enugu,130000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,92000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,4.0,4.0,5.0,Detached Duplex,Ibeju Lekki,Lagos,65000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,87000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Surulere,Lagos,90000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Port Harcourt,Rivers,170000000.0
8.0,5.0,5.0,4.0,Block of Flats,Ovia North-East,Edo,19000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,5.0,Terraced Duplexes,Ikoyi,Lagos,250000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,4.0,6.0,Detached Duplex,Ojodu,Lagos,30000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,350000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,3.0,5.0,4.0,Semi Detached Bungalow,Lekki,Lagos,50000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,2.0,Block of Flats,Ajah,Lagos,38000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Owerri Municipal,Imo,85000000.0
4.0,3.0,4.0,2.0,Block of Flats,Victoria Island (VI),Lagos,7200000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,80000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,290000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Katampe,Abuja,450000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,38000000.0
2.0,2.0,3.0,4.0,Block of Flats,Ibadan North-East,Oyo,20000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,215000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,85000000.0
3.0,3.0,4.0,3.0,Semi Detached Duplex,Lokogoma District,Abuja,30000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Gaduwa,Abuja,50000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,70000000.0
3.0,3.0,3.0,5.0,Detached Bungalow,Ifo,Ogun,10000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,5.0,5.0,4.0,Block of Flats,Yenagoa,Bayelsa,20000000.0
2.0,2.0,3.0,2.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,14000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,320000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,220000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,95000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,52000000.0
5.0,6.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
1.0,5.0,5.0,1.0,Semi Detached Bungalow,Ifo,Ogun,6500000.0
7.0,7.0,8.0,4.0,Detached Duplex,Lekki,Lagos,500000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,35000000.0
4.0,5.0,6.0,3.0,Detached Duplex,Ajah,Lagos,55000000.0
3.0,2.0,2.0,3.0,Block of Flats,Port Harcourt,Rivers,70000000.0
4.0,5.0,6.0,4.0,Terraced Duplexes,Katampe,Abuja,600000000.0
3.0,3.0,4.0,5.0,Semi Detached Bungalow,Sagamu,Ogun,20000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,550000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,8.0,Detached Duplex,Port Harcourt,Rivers,70000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,400000000.0
6.0,5.0,7.0,2.0,Detached Duplex,Port Harcourt,Rivers,170000000.0
4.0,4.0,5.0,1.0,Detached Bungalow,Isolo,Lagos,78000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0
5.0,5.0,6.0,4.0,Terraced Duplexes,Life Camp,Abuja,80000000.0
1.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,2000000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Port Harcourt,Rivers,170000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Ibadan,Oyo,70000000.0
3.0,3.0,3.0,3.0,Detached Bungalow,Ikorodu,Lagos,4000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ajah,Lagos,35000000.0
3.0,3.0,4.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Guzape District,Abuja,200000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Magodo,Lagos,130000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0
2.0,2.0,3.0,2.0,Terraced Duplexes,Lekki,Lagos,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,750000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,270000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,95000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Central Business District,Abuja,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Jabi,Abuja,140000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,46000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ikoyi,Lagos,270000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Anambara,61000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikeja,Lagos,160000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Block of Flats,Alimosho,Lagos,45000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Magodo,Lagos,180000000.0
4.0,5.0,6.0,5.0,Terraced Duplexes,Kaura,Abuja,50000000.0
3.0,2.0,2.0,4.0,Detached Bungalow,Ikotun,Anambara,6500000.0
6.0,6.0,7.0,6.0,Detached Duplex,Isheri North,Lagos,135000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
1.0,1.0,1.0,1.0,Detached Duplex,Asokoro District,Abuja,1200000000.0
3.0,2.0,2.0,4.0,Detached Bungalow,Ikotun,Lagos,6000000.0
3.0,3.0,4.0,3.0,Block of Flats,Lekki,Lagos,29500000.0
8.0,8.0,9.0,8.0,Detached Duplex,Gwarinpa,Abuja,180000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Wuse 2,Abuja,250000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Ikoyi,Lagos,1600000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Victoria Island (VI),Lagos,270000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
2.0,2.0,3.0,4.0,Block of Flats,Ibeju Lekki,Lagos,8700000.0
5.0,5.0,6.0,4.0,Detached Duplex,Maitama District,Abuja,700000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Oredo,Edo,19000000.0
2.0,2.0,3.0,2.0,Block of Flats,Lekki,Lagos,60000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Mabushi,Abuja,50000000.0
4.0,5.0,5.0,6.0,Terraced Duplexes,Wuye,Abuja,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,138000000.0
5.0,5.0,5.0,8.0,Detached Duplex,Ikoyi,Lagos,1500000000.0
1.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,27500000.0
5.0,7.0,7.0,7.0,Detached Duplex,Ikoyi,Lagos,500000000.0
3.0,2.0,2.0,4.0,Detached Bungalow,Ikotun,Lagos,6500000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,160000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Life Camp,Abuja,60000000.0
7.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,1800000000.0
2.0,2.0,3.0,2.0,Terraced Duplexes,Ibeju Lekki,Lagos,16800000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,45000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,83000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Ajah,Lagos,48000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,4.0,3.0,Terraced Duplexes,Ikeja,Lagos,180000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Wuye,Abuja,60000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,400000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,50000000.0
5.0,5.0,6.0,2.0,Terraced Duplexes,Lekki,Lagos,55000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,450000000.0
5.0,4.0,6.0,4.0,Detached Duplex,KM 46,Ogun,32000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Guzape District,Abuja,600000000.0
6.0,7.0,7.0,4.0,Detached Duplex,Maitama District,Abuja,550000000.0
4.0,6.0,6.0,1.0,Detached Duplex,Ajah,Lagos,55000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,115000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,60000000.0
4.0,4.0,4.0,3.0,Terraced Duplexes,Jahi,Abuja,60000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Magodo,Lagos,135000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,190000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,76000000.0
2.0,5.0,5.0,4.0,Block of Flats,Wuse,Abuja,200000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,260000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Isolo,Lagos,90000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikeja,Lagos,185000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,215000000.0
7.0,7.0,8.0,7.0,Detached Duplex,Asokoro District,Abuja,600000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Asokoro District,Abuja,400000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Magodo,Lagos,220000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Apo,Abuja,85000000.0
5.0,5.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,450000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
2.0,5.0,5.0,4.0,Semi Detached Bungalow,Port Harcourt,Rivers,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,320000000.0
5.0,5.0,6.0,5.0,Semi Detached Duplex,Ikeja,Lagos,100000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,345000000.0
4.0,4.0,5.0,8.0,Detached Duplex,Isolo,Lagos,45000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ado-Odo/Ota,Ogun,35000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Guzamala,Borno,105000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,80000000.0
3.0,4.0,4.0,4.0,Block of Flats,Ifako-Ijaiye,Lagos,25000000.0
4.0,5.0,5.0,4.0,Block of Flats,Alimosho,Lagos,18000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,46000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Lugbe District,Abuja,26000000.0
3.0,3.0,3.0,3.0,Semi Detached Bungalow,Ajah,Lagos,25000000.0
1.0,5.0,5.0,4.0,Block of Flats,Ibadan,Oyo,18000000.0
4.0,2.0,2.0,4.0,Detached Bungalow,Alimosho,Lagos,7000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Wuye,Abuja,220000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,1200000000.0
5.0,7.0,8.0,5.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Magodo,Lagos,78000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,170000000.0
4.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,250000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,320000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Ajah,Lagos,13000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Gwarinpa,Abuja,258854498.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,595000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Ikoyi,Lagos,1200000000.0
5.0,4.0,5.0,1.0,Detached Duplex,Asokoro District,Abuja,210000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Katampe,Abuja,85000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Victoria Island (VI),Lagos,175000000.0
6.0,7.0,7.0,1.0,Detached Duplex,Port Harcourt,Rivers,60000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
8.0,8.0,7.0,4.0,Detached Duplex,Lekki,Lagos,280000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Ifako-Ijaiye,Lagos,45000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Karsana,Abuja,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,57000000.0
5.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,53000000.0
6.0,7.0,7.0,1.0,Detached Duplex,Gwarinpa,Abuja,400000000.0
1.0,1.0,1.0,5.0,Detached Duplex,Owerri Municipal,Imo,27000000.0
4.0,2.0,2.0,8.0,Detached Bungalow,Oluyole,Oyo,16000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,95000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
3.0,3.0,4.0,3.0,Terraced Duplexes,Life Camp,Abuja,17500000.0
8.0,8.0,8.0,1.0,Detached Duplex,Maitama District,Abuja,850000000.0
4.0,5.0,6.0,6.0,Detached Duplex,Ajah,Lagos,55000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,5.0,4.0,Semi Detached Duplex,Victoria Island (VI),Lagos,250000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,120000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,150000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
3.0,3.0,4.0,3.0,Block of Flats,Victoria Island (VI),Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,330000000.0
5.0,5.0,6.0,5.0,Semi Detached Duplex,Maitama District,Abuja,320000000.0
3.0,3.0,4.0,1.0,Detached Bungalow,Lugbe District,Abuja,35000000.0
4.0,8.0,8.0,4.0,Detached Duplex,Ibadan,Oyo,26000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,220000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,70000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,2100000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Wuye,Abuja,140000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,250000000.0
2.0,2.0,3.0,3.0,Block of Flats,Lekki,Lagos,100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,1000000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,35000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,44000000.0
3.0,2.0,2.0,4.0,Detached Bungalow,Agege,Lagos,9000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
